sim seed ne n mur mud1 mufv1 mud2 mufv2 ts1 int12 genomesize rrate GSS.He GSS.Dj GSS.WCst GSS.S GSS.thetaW GSS.D GSS.Da GSS.ZZ
425 482893289 3313 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.092615944462 9.76105949823e-05 0.000796999203617 739 112.524996041 -1.20382905805 7.38441871061e-05 NA
426 222291421 4835 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.130109646561 -0.00015272273515 -0.000705211151106 1223 186.222016452 -0.448400215196 -9.17225128104e-05 NA
427 228145428 4781 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.120204327243 0.0146448460059 0.0875296209297 1035 157.595901086 -0.648358120148 0.0110017206807 NA
428 242051988 8099 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.160049043386 -0.000219305066906 -0.000810241982196 2108 320.977931874 0.157779604345 -0.000129626071535 NA
429 712956215 1545 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.17083749563 -5.15460794969e-05 0.000400550318163 423 64.4087595743 0.37284122259 6.84426862445e-05 NA
430 897301311 5698 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.12353998404 0.0242341531485 0.132556930326 1294 197.032943 -0.58148932813 0.0175353867483 NA
431 527332044 8367 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.153718377051 0.0503311024634 0.218262539582 2435 370.769100623 0.0294432905755 0.0376493917225 NA
432 720155144 6420 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.160558798312 0.000541539953354 0.00190187231122 1748 266.161966279 0.168028544948 0.000305652260157 NA
433 582359180 7892 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.169770187196 0.00434388801186 0.0261187817743 2153 327.829927573 0.354881648272 0.00449271555175 NA
434 660886557 8095 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.132200711202 -4.01181325521e-05 -3.38147381705e-05 1910 290.829150796 -0.406705065744 -4.47025704456e-06 NA
435 235990183 1318 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.129590128617 -7.66580093623e-05 0.000150502625608 349 53.1410333131 -0.454102210001 1.9505118717e-05 NA
436 403607818 8302 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163143203047 0.000365194503099 0.00125409951936 2036 310.014738755 0.22049039674 0.000204725864095 NA
437 205227097 9058 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.156306934002 -0.000116356517412 -0.00030781489649 2550 388.279756299 0.0819483422061 -4.81062173601e-05 NA
438 480590291 6848 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.146819664669 1.01902939937e-05 0.000317037721771 1883 286.717953377 -0.110396348472 4.65547333049e-05 NA
439 217662237 5232 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.159005208396 -7.21220613647e-05 0.000219377316249 1254 190.942280156 0.136387348816 3.48859528903e-05 NA
440 793990941 2920 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.111516429964 0.0355883992347 0.225851129744 720 109.63193119 -0.822240216699 0.0283832761027 NA
441 449983097 3959 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.154045685574 0.0361524450505 0.160469167227 1037 157.900434228 0.0359773472872 0.026870090084 NA
442 258131478 5829 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139461554527 0.0713098602034 0.313803139274 1404 213.782265821 -0.25928342839 0.0518837059228 NA
443 455863459 6869 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.168987188149 0.0509838208019 0.19481919985 1903 289.763284799 0.338898574696 0.036465096898 NA
444 343571535 2792 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.113754812288 -0.000367595995924 -0.0018593493878 776 118.158859172 -0.777478116672 -0.000211313979693 NA
445 755446275 4605 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.171310662297 0.000691762781038 0.00227588901613 1574 239.667582908 0.385770422749 0.000390327112053 NA
446 122145875 2149 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.134559393767 0.0841424517084 0.364889942099 530 80.7012826817 -0.356371981507 0.0600227775671 NA
447 195193096 4226 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.130950831579 0.000470907131577 0.00264696223663 1011 153.94150338 -0.430992500473 0.000347080108753 NA
448 469928345 1061 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.152849087003 -0.000623061797761 -0.002063206128 280 42.6346399073 0.011623316998 -0.000315034996411 NA
449 568111630 1421 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.106787237324 0.0154498433911 0.108082769634 325 49.4866356067 -0.909756602408 0.0121994851179 NA
450 760286327 6488 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.171335470224 -0.000592115641336 -0.00186765610796 1737 264.487033997 0.386393034263 -0.000319697942795 NA
451 385742042 117 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0927052005013 0.0392013066955 0.31567291426 48 7.30879541268 -1.09658607323 0.0347328988693 NA
452 270857300 9497 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.135229193261 -7.28237107126e-05 -0.000197230753194 2303 350.669913238 -0.345483353967 -2.66687322842e-05 NA
453 576243572 4501 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.179649104633 0.00607545427632 0.0192451874767 1379 209.975601544 0.554420194926 0.00349088790581 NA
454 708321542 3717 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.148272948366 0.000177536284622 0.00122463580713 844 128.512986006 -0.0806669075857 0.000181691335825 NA
455 892940316 5295 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.179279487646 0.0167987187679 0.0546803638453 1445 220.025195236 0.547030832839 0.0100779089218 NA
456 839582750 6175 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.120589844247 0.000146148111863 0.000836068154237 1538 234.185986348 -0.641616191619 0.000100863387156 NA
457 110744407 5133 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.14869348138 0.000178887527792 0.000655874822482 1399 213.020932966 -0.072349041107 9.75562228585e-05 NA
458 859828479 5049 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.122484830779 0.0421809206942 0.240314065507 1171 178.304154755 -0.6025934253 0.0334431909762 NA
459 867118639 5888 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.172681517337 -0.000427466924577 -0.00137143053093 1676 255.19877316 0.413622784512 -0.000236658831147 NA
460 204981848 5318 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.124521991338 0.0302654302907 0.16370153226 1151 175.258823333 -0.561330910543 0.0221967046353 NA
461 572018749 2168 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0961459861152 0.0155897079624 0.117521948266 487 74.1538201245 -1.12850757776 0.0120027916791 NA
462 690952568 2608 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.143531498237 0.000618788683501 0.00249923872753 649 98.8210046423 -0.176114512533 0.000359167176405 NA
463 376566911 871 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.152593353888 0.0380799006496 0.167526062645 278 42.3301067651 0.00651966147994 0.027893993348 NA
464 462752498 8812 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.143810799637 0.0396684914801 0.175849357082 2043 311.080604752 -0.171416371423 0.027720219551 NA
465 308812176 9752 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.156890285893 -0.000230854659518 -0.000794346889958 2584 393.456819716 0.0937826595955 -0.000124575956407 NA
466 243327006 6488 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.187644803892 -0.000596168475127 -0.00169062890507 1626 247.585444605 0.716722115296 -0.000316970461161 NA
467 145256809 600 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.204359066859 0.0039810015502 0.010766730531 198 30.1487810773 1.03174640056 0.00221215801228 NA
468 545760734 1275 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.122894125558 -6.35408225982e-05 0.000299735326241 328 49.94343532 -0.587642719046 3.68412182867e-05 NA
469 698211079 3798 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.135815025152 0.000532926140755 0.00251123493647 846 128.817519149 -0.332308455296 0.00034149114366 NA
470 221212517 1317 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.14001096935 0.0320014491731 0.158406600994 353 53.7500995975 -0.245462508998 0.0240811913676 NA
471 774250316 2634 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.192674643886 0.00235945987082 0.00743444555252 749 114.047661752 0.815564933417 0.00143776022972 NA
472 436676821 429 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155823013416 0.0432401093993 0.198330428618 170 25.8853170866 0.0701489047674 0.0342969893586 NA
473 211667544 3962 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163889692757 0.0675414608303 0.267016140785 1112 169.320427061 0.235122827743 0.0504843719497 NA
474 147401790 7490 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.120120314373 0.0361588413039 0.206934673285 1840 280.17049082 -0.651488991008 0.0277177523487 NA
475 232017783 3504 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139345138865 0.0587194928206 0.306439075518 884 134.60364885 -0.261071656214 0.0504043748153 NA
476 455132596 4652 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.140658607053 0.00118123886869 0.0046743305856 1381 210.280134686 -0.235030293093 0.000659021210323 NA
477 748259141 9977 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.157617329037 0.0559030578047 0.2374306291 2275 346.406449247 0.10849945453 0.0424500186648 NA
478 270753726 9845 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.145044262442 0.0601886227331 0.260715924171 2520 383.711759166 -0.146482332854 0.0434674796602 NA
479 578125381 489 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.148710096409 0.00329507075476 0.0147674220786 137 20.8605202404 -0.0696634517604 0.00221235924146 NA
480 510407647 606 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.124603075737 0.107278227164 0.578863474715 169 25.7330505155 -0.545553680884 0.101404207428 NA
481 558002103 6412 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.126948594696 0.000233995290466 0.00114008635439 1633 248.651310602 -0.512919995135 0.000144814704262 NA
482 323947354 226 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.129236981342 0.125081332015 0.630770233015 54 8.22239483927 -0.428288454483 0.118935231714 NA
483 142554912 928 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.171394515701 0.000499881951594 0.00193859700097 255 38.8279756299 0.380998206167 0.000332586461721 NA
484 883634646 7382 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.1447521626 0.0002649655996 0.00082266783013 1887 287.327019661 -0.152300786251 0.00011913182766 NA
485 669385068 1921 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155458779929 -8.09064678717e-05 0.000320284515687 470 71.5652884159 0.0641664450168 4.97989949748e-05 NA
486 415249528 959 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.138624578688 0.0793768928785 0.353032512948 290 44.1573056183 -0.272377200274 0.0593972942298 NA
487 104543310 3592 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.144428923789 0.0210289507054 0.105912750389 946 144.044176258 -0.158417008008 0.0161499646754 NA
488 380367884 7362 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155561980889 0.00037342567126 0.00121573556201 1949 296.767547069 0.066796695389 0.000189236975025 NA
489 711360343 2670 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.128971902099 -0.000349524802866 -0.00135406244642 687 104.607134344 -0.469868527231 -0.000174518151165 NA
490 859819343 2286 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.149158071461 0.0343468078579 0.156560792002 624 95.0143403649 -0.0626528816254 0.0253301938378 NA
491 759218652 961 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.221752397461 0.0075783932704 0.0202018692195 334 50.8570347466 1.39056227267 0.00452540923179 NA
492 601448266 7617 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163153233828 -0.000611865536177 -0.00216529672015 2288 348.385914671 0.220756085166 -0.000352894059458 NA
493 186210483 8844 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.121988386746 0.0391055120482 0.22733498087 1971 300.117411633 -0.613745553527 0.0312786866856 NA
494 765066578 9916 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.134385002803 -0.00032841300651 -0.00148919894451 2097 319.302999592 -0.362521061813 -0.000199977474401 NA
495 852503347 6112 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.144256117681 -0.00048347678858 -0.00186824168412 1592 242.408381187 -0.162271419052 -0.000269254406455 NA
496 886368711 9830 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.141425904138 0.000190534096371 0.00066299262605 2537 386.300290875 -0.21987266466 9.37953464614e-05 NA
497 868004202 5428 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.132455949263 0.034515305798 0.17593496048 1246 189.724147588 -0.400948454726 0.0255451420425 NA
498 813069369 5548 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.132079456718 0.000216050348188 0.000756377213939 1331 202.666806131 -0.408677308274 9.9939592779e-05 NA
499 823781391 2642 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.155802258683 0.0202729114126 0.0953096496173 741 112.829529183 0.0713562307781 0.0155905621224 NA
500 571149941 8781 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.168372784191 0.000446426587876 0.00169602938842 2443 371.987233191 0.326643683148 0.000285806951254 NA
501 598966401 7869 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.116786086287 0.025317594262 0.150902311034 1718 261.593969146 -0.718917064284 0.0190576048169 NA
502 599563773 7487 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.13461489253 -0.00030420222811 -0.00144470535679 1859 283.06355567 -0.357746397205 -0.000194338827002 NA
503 371204728 898 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.131003341688 0.0018630582601 0.0092485125197 240 36.5439770634 -0.423007524495 0.00121720058626 NA
504 849904349 3403 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.138291289259 0.000256828506255 0.00179532643027 811 123.48818916 -0.282215242649 0.000248500517383 NA
505 823634150 1122 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.206650059288 0.00446137454766 0.0124784694721 372 56.6431644483 1.09002887857 0.00259482560653 NA
506 393032917 6692 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.14753381041 -0.000471586484462 -0.00171248307125 1555 236.774518057 -0.0958662299027 -0.000252433550388 NA
507 254588512 6449 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.114096889741 0.000314664919107 0.00223933395164 1349 205.407604411 -0.772765065937 0.000255786717128 NA
508 409774415 1666 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0822847856248 0.0198789402464 0.180085875276 448 68.2154238517 -1.40594698886 0.0162806072775 NA
509 255698936 1846 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.110148426622 0.0381304565135 0.229050298895 450 68.5199569939 -0.846204336796 0.0284834226689 NA
510 802857980 4912 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.174337404792 0.000161231826567 0.00102776450742 1281 195.053477576 0.446744001059 0.000179269689588 NA
511 452578971 5498 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.169417982916 -0.000245719402277 -0.000774860966942 1499 228.247590075 0.347373439112 -0.000131224669042 NA
512 379388227 2233 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.146709322474 0.0364175709479 0.170803453711 661 100.648203496 -0.112060143733 0.0273919126647 NA
513 120787112 2194 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0982540647838 0.016809754143 0.12961047122 476 72.4788878425 -1.08585241026 0.0136148584308 NA
514 206848220 3139 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.173202212489 0.08207255849 0.301595869742 848 129.122052291 0.422889811785 0.0614857595762 NA
515 404261433 8027 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.144309322413 -0.000122920980609 -0.000325650656307 2016 306.969407333 -0.161304740707 -4.69867940888e-05 NA
516 297995279 2201 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.172694363834 0.000372442141559 0.00177654376611 684 104.150334631 0.41202818664 0.000307071174586 NA
517 161887832 3017 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.129203943109 0.000168018651046 0.000915717857027 809 123.183656018 -0.465716717769 0.000118368418109 NA
518 473912580 7364 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.107597257238 0.0252575417941 0.166492157987 1685 256.569172299 -0.905050289657 0.0195363479117 NA
519 140867342 8424 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.125364835356 0.00130589546963 0.00614559871705 2020 307.578473617 -0.545339215648 0.000772810711975 NA
520 168203448 8655 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.130057142077 0.0563030171283 0.273177024793 1927 293.417682505 -0.450162866102 0.0411328118277 NA
521 688126488 9122 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.156847053685 -0.000307829137925 -0.0009700917751 2502 380.970960886 0.0928996251366 -0.000152082454639 NA
522 887046357 4985 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.127814116274 0.0318600755364 0.178685219413 1241 188.962814732 -0.494886486429 0.0250729631234 NA
523 893956860 6893 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.141438498376 0.0120849168071 0.0487699125444 1737 264.487033997 -0.219409198524 0.00706991057764 NA
524 357454341 5596 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0947730942026 0.0240852196029 0.162973720854 1186 180.588153322 -1.1633684543 0.0168120516156 NA
525 514669759 6022 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.152476572186 -0.000375123698608 -0.00143603456442 1694 257.939571439 0.00425492702712 -0.000218804915961 NA
526 413490375 865 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.181178506611 0.000692356397507 0.00281736607975 290 44.1573056183 0.577258204913 0.000511164442904 NA
527 140201896 5454 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.187080784108 -0.000717861845069 -0.00204881704878 1546 235.404118917 0.705178743058 -0.000382903033927 NA
528 243257029 5209 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.122459668675 0.0217225805752 0.137790646778 1410 214.695865248 -0.603557035489 0.018118981432 NA
529 427949119 255 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.0926840177366 0.047402121119 0.325014001782 65 9.89732712134 -1.12365324523 0.0359512988017 NA
530 867593741 4604 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.122381245643 -5.25415897538e-05 4.55081994431e-05 1111 169.168160489 -0.604544361819 5.56947654477e-06 NA
531 199220079 265 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.144799498747 0.00199860012666 0.00833512918608 101 15.3789236809 -0.144443384072 0.00121196079407 NA
532 170221501 4080 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.123794590867 0.000236908738201 0.0013127489706 934 142.216977405 -0.57544412176 0.000162617692315 NA
533 452456307 5669 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.142466889341 0.0374139398743 0.177906031652 1596 243.017447472 -0.198518264998 0.0278136238838 NA
534 234796694 9244 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.151521593768 0.000481712126109 0.00319564878649 2545 387.518423443 -0.0151098831449 0.000484982772408 NA
535 303379935 5032 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.134961061824 -0.000595703443682 -0.00238984844923 1156 176.020156189 -0.35013350954 -0.000322152501261 NA
536 444383917 1419 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.113289415489 0.0200719785191 0.131294058384 323 49.1821024645 -0.779613253616 0.0159164779003 NA
537 170046272 2598 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.117779812354 0.0320236378794 0.182170951421 503 76.5900852621 -0.693713925422 0.0236003191904 NA
538 634236910 5319 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.148988118444 2.44141254403e-06 -0.000163597166466 1350 205.559870982 -0.0663741701136 -2.43720454126e-05 NA
539 342417947 2576 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.165793656652 0.00306398004396 0.0106881699578 713 108.566065193 0.272924932745 0.00178152755362 NA
540 282083015 3769 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139500427204 -0.000438635565575 -0.00164894520172 880 133.994582566 -0.257927249226 -0.000229839538604 NA
541 252847458 9918 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.150384791491 0.0387720447885 0.154700263277 2704 411.728808248 -0.0381715016008 0.0252096493934 NA
542 867628507 6023 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.148349957332 0.0261235980959 0.118247723724 1583 241.037982047 -0.0793391597465 0.0186414361765 NA
543 278444760 379 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.119896992481 0.00155373711235 0.00885740512842 100 15.2266571098 -0.625864130471 0.00106668844221 NA
544 701972212 6229 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.122784469212 0.0213267699743 0.125007997463 1555 236.774518057 -0.597185901452 0.0163696445249 NA
545 507310708 8417 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.184606972431 -0.000361345555434 -0.0011722926273 2500 380.666427744 0.655914760911 -0.000216286934673 NA
546 190899492 6900 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.132454463893 -0.000308052683283 -0.00142605670218 1637 249.260376887 -0.401379045542 -0.000188753326805 NA
547 769640107 4429 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.165252305152 0.00015373153267 0.000464096968931 1187 180.740419893 0.26276457751 7.67108499523e-05 NA
548 704164209 6595 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.143818736069 0.00187924046258 0.00707743951441 1699 258.700904295 -0.171166956656 0.00102147405657 NA
549 745033624 1728 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.112725664737 -0.000213835286068 -0.00102946866221 435 66.2359584275 -0.794112575065 -0.000115987985906 NA
550 837344123 1557 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.115400321456 0.0012073012825 0.00735621840035 368 56.0340981639 -0.738814072909 0.000852035995194 NA
551 816582746 606 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.116689296771 0.00209658449263 0.0112786858289 170 25.8853170866 -0.701742529538 0.0013235471475 NA
552 448727308 8637 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.15540932636 -0.000184825328888 -0.000825825801662 2201 335.138722986 0.0637219847997 -0.000128288192438 NA
553 217931007 8530 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.151149019303 0.0509503125251 0.207059235743 2034 309.710205613 -0.0226548823609 0.0349010354131 NA
554 294483724 792 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.116601930358 0.000276500096092 0.00221075338452 235 35.7826442079 -0.709191075615 0.000258062653694 NA
555 169187779 9311 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.126289627352 -6.44124709512e-05 -0.000469589710763 1949 296.767547069 -0.526542708965 -5.92904233847e-05 NA
556 337879160 2147 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.142403406056 0.000120991465475 0.000761924493623 610 92.8826083695 -0.198757773134 0.000108541889776 NA
557 760818012 1917 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.114296580612 0.042392989436 0.248627497051 429 65.3223590009 -0.762437794372 0.0324398900095 NA
558 513878106 1814 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.16602171798 0.000312301653154 0.00204190734325 559 85.1170132436 0.276973532773 0.000339346553878 NA
559 458241965 2064 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.128484400164 0.000429589218719 0.00212360170732 526 80.0922163973 -0.478601057615 0.000273138983893 NA
560 353446380 8053 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.164033104703 -0.000106945659124 -0.000379797115411 2256 343.513384396 0.238590085693 -6.22875013381e-05 NA
561 441964459 5396 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.148817180731 -0.000367805686022 -0.00135856122701 1252 190.637747014 -0.0698138314888 -0.000202040353525 NA
562 514928920 4314 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.154188004524 0.0559889812993 0.230822085318 1159 176.476955902 0.0388758314489 0.0402202206026 NA
563 286527105 809 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.143714067365 0.017030984028 0.0878887600147 264 40.1983747698 -0.170467144965 0.013209897023 NA
564 873828667 7621 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.148346386289 -0.00057167662454 -0.00233768396035 2042 310.928338181 -0.0794703378099 -0.000346383115382 NA
565 676794428 5634 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.163987194239 0.000495492240338 0.00164766724769 1516 230.836121784 0.237391062337 0.000270418550536 NA
566 193946881 5375 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.131903250004 0.000959921522245 0.00399146020551 1293 196.880676429 -0.412197141417 0.000527536755704 NA
567 201311952 5514 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.139820538684 0.0109967928155 0.0545048974874 1461 222.461460374 -0.252050986787 0.00783386095433 NA
568 366384172 6348 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.129431904695 0.00121063909739 0.00586711817411 1488 226.572657793 -0.462466464727 0.000761620940724 NA
569 113824178 2541 100 1e-07 0.5 0 0.5 0.5 25 25 1e+05 1e-08 0.187972571585 0.000587399202908 0.00160825877149 767 116.788460032 0.720778849072 0.000302551217626 NA
